id,name,released_at,image_uris,set_name,collector_number,artist,art_crop_uri
abadcf9e-46ed-4a8b-888c-0cd3756bc8ab,Plains,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.jpg?1627836915', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.jpg?1627836915', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.jpg?1627836915', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.png?1627836915', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.jpg?1627836915', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.jpg?1627836915'}",Strixhaven: School of Mages,366,Jonas De Ro,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/b/abadcf9e-46ed-4a8b-888c-0cd3756bc8ab.jpg?1627836915
49f7e5de-1fa8-406e-a411-fc8a11937000,Plains,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.jpg?1627836963', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.jpg?1627836963', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.jpg?1627836963', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.png?1627836963', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.jpg?1627836963', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.jpg?1627836963'}",Strixhaven: School of Mages,367,Titus Lunter,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/9/49f7e5de-1fa8-406e-a411-fc8a11937000.jpg?1627836963
c96f9fb6-ef52-43f9-a458-8602a7c83333,Island,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.jpg?1627837001', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.jpg?1627837001', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.jpg?1627837001', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.png?1627837001', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.jpg?1627837001', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.jpg?1627837001'}",Strixhaven: School of Mages,368,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/9/c96f9fb6-ef52-43f9-a458-8602a7c83333.jpg?1627837001
849a217f-d532-4a7c-bcbf-d127641f6edf,Island,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.jpg?1627837028', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.jpg?1627837028', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.jpg?1627837028', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.png?1627837028', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.jpg?1627837028', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.jpg?1627837028'}",Strixhaven: School of Mages,369,Lucas Staniec,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/4/849a217f-d532-4a7c-bcbf-d127641f6edf.jpg?1627837028
13bd1c69-2561-4ff1-af00-bb519b3897c2,Swamp,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.jpg?1627837059', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.jpg?1627837059', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.jpg?1627837059', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.png?1627837059', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.jpg?1627837059', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.jpg?1627837059'}",Strixhaven: School of Mages,370,Titus Lunter,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/3/13bd1c69-2561-4ff1-af00-bb519b3897c2.jpg?1627837059
11093e3f-092e-49d9-aef9-b9855b040bf2,Swamp,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.jpg?1627837106', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.jpg?1627837106', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.jpg?1627837106', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.png?1627837106', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.jpg?1627837106', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.jpg?1627837106'}",Strixhaven: School of Mages,371,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/1/11093e3f-092e-49d9-aef9-b9855b040bf2.jpg?1627837106
9660fb20-f499-4f7a-9f25-e463f095ab90,Mountain,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.jpg?1627837145', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.jpg?1627837145', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.jpg?1627837145', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.png?1627837145', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.jpg?1627837145', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.jpg?1627837145'}",Strixhaven: School of Mages,372,Jonas De Ro,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/6/9660fb20-f499-4f7a-9f25-e463f095ab90.jpg?1627837145
fb8fffd1-aff1-4aad-bfa0-9907adb5ce25,Mountain,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.jpg?1627837176', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.jpg?1627837176', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.jpg?1627837176', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.png?1627837176', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.jpg?1627837176', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.jpg?1627837176'}",Strixhaven: School of Mages,373,Grady Frederick,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/b/fb8fffd1-aff1-4aad-bfa0-9907adb5ce25.jpg?1627837176
dfaf517f-86a1-45eb-bd71-e0bffb610396,Forest,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.jpg?1627837219', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.jpg?1627837219', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.jpg?1627837219', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.png?1627837219', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.jpg?1627837219', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.jpg?1627837219'}",Strixhaven: School of Mages,374,Grady Frederick,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/f/dfaf517f-86a1-45eb-bd71-e0bffb610396.jpg?1627837219
659a7d45-af0d-4a4a-a878-e8e40b732bfa,Forest,2021-04-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.jpg?1627837253', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.jpg?1627837253', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.jpg?1627837253', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.png?1627837253', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.jpg?1627837253', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.jpg?1627837253'}",Strixhaven: School of Mages,375,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/5/659a7d45-af0d-4a4a-a878-e8e40b732bfa.jpg?1627837253
17393110-c57e-487b-b07e-dc21a164efa7,Forest,2021-06-18,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.jpg?1626104255', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.jpg?1626104255', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.jpg?1626104255', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.png?1626104255', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.jpg?1626104255', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.jpg?1626104255'}",Modern Horizons 2,490,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/7/17393110-c57e-487b-b07e-dc21a164efa7.jpg?1626104255
879f7f54-25a3-440b-848d-0e780277a681,Plains,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.jpg?1627710436', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.jpg?1627710436', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.jpg?1627710436', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.png?1627710436', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.jpg?1627710436', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.jpg?1627710436'}",Adventures in the Forgotten Realms,262,Piotr Dura,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/7/879f7f54-25a3-440b-848d-0e780277a681.jpg?1627710436
fb4f4abf-841b-4fae-9a53-505a2f8dc1ff,Plains,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.jpg?1627710468', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.jpg?1627710468', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.jpg?1627710468', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.png?1627710468', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.jpg?1627710468', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.jpg?1627710468'}",Adventures in the Forgotten Realms,263,Sarah Finnigan,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/b/fb4f4abf-841b-4fae-9a53-505a2f8dc1ff.jpg?1627710468
e0d1a81e-6710-4922-ba0a-510966c39449,Plains,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.jpg?1627710500', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.jpg?1627710500', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.jpg?1627710500', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.png?1627710500', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.jpg?1627710500', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.jpg?1627710500'}",Adventures in the Forgotten Realms,264,Titus Lunter,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/0/e0d1a81e-6710-4922-ba0a-510966c39449.jpg?1627710500
86626d69-78e0-42b9-81ed-fef46e3a89f7,Plains,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.jpg?1627710530', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.jpg?1627710530', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.jpg?1627710530', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.png?1627710530', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.jpg?1627710530', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.jpg?1627710530'}",Adventures in the Forgotten Realms,265,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/6/86626d69-78e0-42b9-81ed-fef46e3a89f7.jpg?1627710530
9e70c602-cb80-472b-9c8d-9625de084fe7,Island,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.jpg?1627710558', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.jpg?1627710558', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.jpg?1627710558', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.png?1627710558', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.jpg?1627710558', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.jpg?1627710558'}",Adventures in the Forgotten Realms,266,Piotr Dura,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/e/9e70c602-cb80-472b-9c8d-9625de084fe7.jpg?1627710558
29d575fc-037b-421a-a205-12d492e9361e,Island,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1627710594', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1627710594', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1627710594', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.png?1627710594', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1627710594', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1627710594'}",Adventures in the Forgotten Realms,267,Sarah Finnigan,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1627710594
8d04a06f-06a7-410d-a714-3b8b96ee3319,Island,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.jpg?1627710632', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.jpg?1627710632', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.jpg?1627710632', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.png?1627710632', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.jpg?1627710632', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.jpg?1627710632'}",Adventures in the Forgotten Realms,268,Titus Lunter,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/d/8d04a06f-06a7-410d-a714-3b8b96ee3319.jpg?1627710632
1afa60b6-cd0d-4c23-af81-88049ea45475,Island,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.jpg?1627710673', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.jpg?1627710673', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.jpg?1627710673', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.png?1627710673', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.jpg?1627710673', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.jpg?1627710673'}",Adventures in the Forgotten Realms,269,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/a/1afa60b6-cd0d-4c23-af81-88049ea45475.jpg?1627710673
ab950987-d88c-4326-98f4-1b1195788921,Swamp,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.jpg?1627710712', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.jpg?1627710712', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.jpg?1627710712', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.png?1627710712', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.jpg?1627710712', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.jpg?1627710712'}",Adventures in the Forgotten Realms,270,Piotr Dura,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/b/ab950987-d88c-4326-98f4-1b1195788921.jpg?1627710712
ea640731-b367-4ece-934e-6d86634fc1c8,Swamp,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.jpg?1627710748', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.jpg?1627710748', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.jpg?1627710748', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.png?1627710748', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.jpg?1627710748', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.jpg?1627710748'}",Adventures in the Forgotten Realms,271,Sarah Finnigan,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/a/ea640731-b367-4ece-934e-6d86634fc1c8.jpg?1627710748
76f8def9-ee46-4abf-9059-7d1ec6f24951,Swamp,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.jpg?1627710783', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.jpg?1627710783', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.jpg?1627710783', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.png?1627710783', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.jpg?1627710783', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.jpg?1627710783'}",Adventures in the Forgotten Realms,272,Titus Lunter,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/6/76f8def9-ee46-4abf-9059-7d1ec6f24951.jpg?1627710783
166fc328-20d1-4158-bcb6-3cebcf788ef5,Swamp,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.jpg?1627710807', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.jpg?1627710807', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.jpg?1627710807', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.png?1627710807', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.jpg?1627710807', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.jpg?1627710807'}",Adventures in the Forgotten Realms,273,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/6/166fc328-20d1-4158-bcb6-3cebcf788ef5.jpg?1627710807
edabc558-2c54-4c7b-a6fa-1e75ddcf12f9,Mountain,2021-07-23,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.jpg?1627710834', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.jpg?1627710834', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.jpg?1627710834', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.png?1627710834', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.jpg?1627710834', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.jpg?1627710834'}",Adventures in the Forgotten Realms,274,Piotr Dura,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/d/edabc558-2c54-4c7b-a6fa-1e75ddcf12f9.jpg?1627710834
